,tr_loss,tr_accuracy,tr_inner_loss,tr_inner_accuracy
0,1.4004992369343252,77.16758795345531,0.8934215596493553,98.92187387803021
1,0.5909851460772402,91.89798007291905,0.24280877455192454,99.83455859913545
2,0.357397021177937,94.31863077949075,0.10352412118192982,99.77849253486184
3,0.30599866851287727,94.8210818346809,0.07468294922043295,99.79227952396168
4,0.3032435619217508,94.68290867524989,0.08295968147542547,99.67647025164436
5,0.268137150170172,94.84007689532112,0.08213104072081692,99.55330871133243
6,0.22526874787667217,95.53676784739775,0.06955944993259276,99.529411203721
7,0.31213735087829475,93.08180438770967,0.1186898113502299,98.84650701635024
8,0.3154009286971653,93.02144858416389,0.14949670061469078,98.15257330501781
9,0.27760220275205727,93.8434471803553,0.13689683963928154,98.279411203721
10,0.2584642366889645,94.16912157395306,0.17867770111736128,97.14246188893037
11,0.6490254836047397,83.70864183762494,0.2711110197226791,95.72610238019158
12,0.4009864431093721,90.22150757733513,0.12413858633269281,98.93198473313275
13,0.3098706914221539,92.52818870544434,0.09425933549509329,99.22150735294117
14,0.30034638240056877,92.79258862663718,0.129501577685861,98.39246267430923
15,0.28413566837415977,93.24663308087517,0.13933791702284531,98.0404400545008
16,0.2449517716817996,94.26072726530187,0.10667998223182033,98.59926448148839
17,0.24879552467780955,94.23131482741412,0.11887777443317805,98.44301448148839
18,0.255360747961437,94.03156022464528,0.13221959073973052,98.0698522679946
19,0.23410165222252116,94.5842560038847,0.11635923582841368,98.2279411764706
20,0.2815760010305573,93.48008918762207,0.1913437424775432,96.80882184645709
21,0.25445860076476545,94.0386064192828,0.12391708895344944,98.184741749483
22,0.21668224496876493,94.90962308995864,0.09733316209167242,98.74172749238856
23,0.2742454990306321,93.66146233502556,0.20237904962371378,96.46323383555693
24,0.24625536317334457,94.28952542473289,0.16232571411220467,97.3538600697237
25,0.26739359515554767,93.67003968182732,0.24938753565006397,95.0367623497458
26,0.23065321322749643,94.70312903909122,0.17181226107127526,96.85937410242417
27,0.2096443752593854,95.15012628891888,0.1347647849470377,97.89521991505342
28,0.23820061784456759,94.38817719852223,0.1903832116547753,96.36213100657744
29,0.20557847290354617,95.16973338407628,0.14960529852439375,97.24172648261575
30,0.2001709646600134,95.4151388056138,0.140974599210655,97.45863936929142
31,0.22854355766492732,94.76869268978344,0.16213691716685014,97.16544061548569
32,0.20452341174378114,95.1954693513758,0.14398590426015503,97.39154344446519
33,0.22564255665330327,94.67647406634163,0.18454877495327415,96.23529299567727
34,0.20847615358584068,95.10416984558105,0.18248560772660902,96.19025555778953
35,0.21619421068359823,94.92831286262063,0.1627551342415459,96.70220476038315
36,0.2279837157796411,94.6348076988669,0.1852202666375567,96.1838228562299
37,0.23188609695609877,94.44791973338408,0.17847816437921105,96.23437421462116
38,0.2039735573617851,95.15962387533749,0.15334097843836336,96.80606550328872
39,0.21935677616035237,94.65594695596134,0.1518026530085241,96.8161751242245
40,0.2547154034323552,93.75367961210362,0.1889333916718469,96.07996200112736
41,0.25505894751233216,93.74816569160012,0.23971602474065387,94.49632128547219
42,0.19692821669227936,95.34375359030331,0.12543907345217817,97.63786719827091
43,0.37275394906892495,90.63541973338408,0.247624123140293,94.8014690174776
44,0.24792777352473316,93.99081286262063,0.1611454970038989,96.81066109152401
45,0.24412605122608297,94.14154782014735,0.14384240416042945,97.37408077015596
46,0.21450551993706646,94.89338605544147,0.13782294631442604,97.44393292595359
47,0.22389662462998838,94.64859446357278,0.15043437382315888,97.11580904792336
48,0.22571121528744698,94.56771098866182,0.15803669820375302,96.97610181920669
49,0.1970396425355883,95.26593488805435,0.11467817442162949,97.89430147058823
50,0.20556358489043572,95.1201010311351,0.14671388553345904,97.04595554576201
51,0.20462078381987178,95.09712409973145,0.15973741626914809,96.6902566797593
52,0.39602669196970325,90.05147283217487,0.29423604445422397,93.13327138564166
53,0.2933104504995486,92.71048085829791,0.19452967713860905,95.81985204360065
54,0.252921682289418,93.77727070976707,0.1764263735317132,96.39705702837776
