,ts_inner_steps,ts_loss,ts_accuracy,ts_inner_loss,ts_inner_accuracy
0,1,0.9633294939994812,80.48637509346008,3.3561408519744873,4.978365451097488
1,1,0.9432148337364197,81.25720620155334,3.349702835083008,5.1442306488752365
2,1,0.9336031079292297,81.14903569221497,3.3537774085998535,5.026442185044289
3,1,0.9219312071800232,81.49198293685913,3.3485021591186523,5.1586538553237915
4,1,0.935247004032135,81.2131404876709,3.357015371322632,4.781249910593033
5,1,0.9350184798240662,81.37339353561401,3.346827507019043,5.043269321322441
6,1,0.9416276216506958,80.90304136276245,3.3530209064483643,5.0072114914655685
7,1,0.9437627792358398,80.92226982116699,3.354637384414673,4.884615540504456
8,1,0.9379830956459045,81.22996687889099,3.352874279022217,4.9975961446762085
9,1,0.9115467071533203,81.67547583580017,3.337660074234009,5.180288478732109
10,3,0.2415761798620224,92.82852411270142,0.013703124597668648,99.7163474559784
11,3,0.24111467599868774,92.67948269844055,0.013086245395243168,99.74759817123413
12,3,0.23586547374725342,92.88140535354614,0.011837588623166084,99.78365302085876
13,3,0.238687202334404,92.76281595230103,0.01307680830359459,99.74759817123413
14,3,0.23913359642028809,92.78605580329895,0.012730265036225319,99.7620165348053
15,3,0.2397923767566681,92.70191788673401,0.012771377339959145,99.76682662963867
16,3,0.23306261003017426,92.90063977241516,0.013213049620389938,99.75000023841858
17,3,0.23366424441337585,92.92948246002197,0.012756547890603542,99.75240230560303
18,3,0.2417086362838745,92.68348813056946,0.013191589154303074,99.73557591438293
19,3,0.24453361332416534,92.4839735031128,0.013310698792338371,99.75481033325195
20,5,0.2322024405002594,93.0264413356781,0.004755299538373947,99.93509650230408
21,5,0.23520779609680176,92.9198682308197,0.003420921042561531,99.97836351394653
22,5,0.23042088747024536,93.01121234893799,0.00412673968821764,99.96874928474426
23,5,0.22286731004714966,93.24919581413269,0.007523920852690935,99.9254822731018
24,5,0.2356756329536438,92.85656809806824,0.0053245737217366695,99.95192289352417
25,5,0.22968021035194397,93.072110414505,0.0036816252395510674,99.98317360877991
26,5,0.23340781033039093,92.90224313735962,0.004917015787214041,99.96394515037537
27,5,0.22599609196186066,93.15464496612549,0.0031814558897167444,99.98798370361328
28,5,0.23200930655002594,92.99118518829346,0.004350555595010519,99.9471127986908
29,5,0.2312074452638626,93.02483797073364,0.003735342063009739,99.98077154159546
30,10,0.22572126984596252,93.10656785964966,0.001716418075375259,100.0
31,10,0.22874324023723602,93.11057329177856,0.0017980270786210895,100.0
32,10,0.22895406186580658,93.04566979408264,0.0017386788967996836,100.0
33,10,0.23242931067943573,92.96073317527771,0.001771002309396863,100.0
34,10,0.23021288216114044,93.05368065834045,0.0017317442689090967,100.0
35,10,0.23525650799274445,92.88140535354614,0.0017703084740787745,100.0
36,10,0.23027217388153076,93.01602244377136,0.001728178234770894,100.0
37,10,0.22849039733409882,93.09935569763184,0.0017759798793122172,100.0
38,10,0.23392239212989807,92.86457896232605,0.0017946434672921896,100.0
39,10,0.23341578245162964,92.9567277431488,0.0017593357479199767,100.0
