,vl_loss,vl_accuracy,vl_inner_loss,vl_inner_accuracy
0,0.9243870377540588,85.19791960716248,0.45879849791526794,99.76041913032532
1,0.5670253038406372,89.11458253860474,0.17761406302452087,99.67708587646484
2,0.4263032376766205,91.2951409816742,0.09831653535366058,99.73958730697632
3,0.450918048620224,90.15278220176697,0.09946545213460922,99.47916865348816
4,0.4085668623447418,91.35416746139526,0.09805452823638916,99.79166984558105
5,0.3732566833496094,91.41666889190674,0.0869593471288681,99.75000023841858
6,0.36390072107315063,91.40625,0.09037618339061737,99.5520830154419
7,0.5120635032653809,87.46528029441833,0.17898577451705933,98.26042056083679
8,0.38649895787239075,90.46527743339539,0.1233646497130394,98.85416626930237
9,0.3994293510913849,90.10069370269775,0.16720649600028992,97.9479193687439
10,0.4039616584777832,90.02083539962769,0.1907934844493866,96.98958396911621
11,0.5790961980819702,84.88194942474365,0.13878755271434784,99.08333420753479
12,0.5035427212715149,87.15625405311584,0.1479499638080597,98.63541722297668
13,0.4319361448287964,89.12847638130188,0.14117082953453064,98.4375
14,0.4948084354400635,87.8368079662323,0.23572295904159546,96.60416841506958
15,0.39839857816696167,89.87153172492981,0.14632068574428558,98.15624952316284
16,0.406568318605423,89.81597423553467,0.15817266702651978,97.72917032241821
17,0.35865023732185364,90.9166693687439,0.1294441670179367,98.34375381469727
18,0.4364337623119354,89.15972709655762,0.19382265210151672,97.27083444595337
19,0.3951064944267273,89.7326409816742,0.1950320452451706,96.833336353302
20,0.5810196399688721,85.875004529953,0.27780967950820923,95.41667103767395
21,0.37976929545402527,90.25347232818604,0.14729547500610352,97.90624976158142
22,0.3733302354812622,90.6701385974884,0.1683596819639206,97.57291674613953
23,0.42124947905540466,89.66319561004639,0.18917404115200043,97.05208539962769
24,0.4132428765296936,89.50000405311584,0.2386210411787033,95.90625166893005
25,0.4552871882915497,88.43402862548828,0.29463139176368713,94.16666626930237
26,0.3482052981853485,91.15972518920898,0.14922258257865906,97.97917008399963
27,0.3524515926837921,90.51041603088379,0.15280866622924805,97.62500524520874
28,0.35591810941696167,91.3194477558136,0.20767506957054138,96.17708325386047
29,0.3630653917789459,90.74652791023254,0.18882045149803162,96.50000333786011
30,0.3350272476673126,91.55555963516235,0.15944033861160278,97.1666693687439
31,0.38195177912712097,90.2708351612091,0.17633186280727386,96.84375524520874
32,0.4232797622680664,89.32291865348816,0.2662901282310486,94.43750381469727
33,0.3953229486942291,89.63888883590698,0.19392383098602295,96.43750190734863
34,0.3367979824542999,91.44444465637207,0.1847892701625824,96.44792079925537
35,0.38586005568504333,90.12500047683716,0.21008464694023132,95.30208706855774
36,0.48095956444740295,87.52778172492981,0.28235766291618347,93.97916793823242
37,0.3731083273887634,90.07986187934875,0.16508498787879944,96.94792032241821
38,0.33786603808403015,90.9618079662323,0.14930593967437744,97.39583730697632
39,0.4546663165092468,87.88889050483704,0.246067613363266,94.8229193687439
40,0.4552358090877533,88.239586353302,0.27856677770614624,94.22916769981384
41,0.4107040762901306,89.00347352027893,0.2198813408613205,95.3125
42,0.34521523118019104,90.81944823265076,0.16187195479869843,96.875
43,0.43479686975479126,88.5937511920929,0.19711697101593018,96.58333659172058
44,0.42024943232536316,89.38888907432556,0.19454923272132874,96.88541889190674
45,0.3832557201385498,89.96180891990662,0.18855777382850647,96.26041650772095
46,0.35063958168029785,90.61458706855774,0.1632331907749176,97.05208539962769
47,0.41197770833969116,89.3993079662323,0.2086068093776703,96.22917175292969
48,0.4220508337020874,89.01041746139526,0.2400197833776474,95.00000476837158
49,0.4151776134967804,89.4201397895813,0.2332136034965515,95.291668176651
50,0.3849540054798126,89.98264074325562,0.21526150405406952,95.6250011920929
51,0.41765397787094116,89.17014002799988,0.25491711497306824,94.98958587646484
52,0.6609668135643005,82.98958539962769,0.3979300260543823,91.12499952316284
53,0.4363011419773102,88.34028244018555,0.23462554812431335,94.75000500679016
54,0.47234106063842773,87.8784716129303,0.2805207371711731,94.1770851612091
55,0.557565450668335,85.65624952316284,0.380964457988739,91.43750071525574
56,0.3952854573726654,89.61458802223206,0.2250255048274994,95.270836353302
57,0.4517500102519989,88.07638883590698,0.26006603240966797,94.1979169845581
58,0.3974287211894989,89.4652783870697,0.22211448848247528,95.07291913032532
59,0.3486248552799225,90.77430963516235,0.16386422514915466,97.1458375453949
60,0.4042484760284424,89.67013955116272,0.2564564645290375,94.45833563804626
61,0.3904866576194763,89.4444465637207,0.2466026395559311,94.41666603088379
62,0.3251815438270569,91.3194477558136,0.1885240525007248,96.02083563804626
63,0.4363841414451599,88.6388897895813,0.28595295548439026,93.75
64,0.3739355504512787,90.14583826065063,0.2173871397972107,95.48958539962769
65,0.3791801333427429,89.83333706855774,0.2339162528514862,94.92708444595337
66,0.34919509291648865,90.77083468437195,0.2056238353252411,95.44792175292969
67,0.5083402395248413,85.98958253860474,0.2714363932609558,93.729168176651
68,0.446575790643692,88.20486068725586,0.20325025916099548,96.11458778381348
69,0.4266963601112366,88.73264193534851,0.2347845733165741,95.04166841506958
70,0.5349873900413513,85.97916960716248,0.31775784492492676,93.02083849906921
71,0.43985098600387573,88.2361114025116,0.2531983256340027,94.62500214576721
72,0.4005938172340393,89.34028148651123,0.22330975532531738,95.33333778381348
73,0.41906672716140747,88.89583349227905,0.28393855690956116,93.48958730697632
74,0.4121314287185669,89.23958539962769,0.2682237923145294,93.91666650772095
75,0.5493136644363403,85.8715295791626,0.41923224925994873,89.71875309944153
76,0.7748829126358032,79.3541669845581,0.18165943026542664,98.1041669845581
77,0.37957125902175903,89.69792127609253,0.04633575677871704,99.96875524520874
78,0.34167730808258057,90.70138931274414,0.04216397553682327,99.88542199134827
79,0.3224509060382843,91.34722352027893,0.0403897687792778,99.94791746139526
80,0.30531251430511475,91.82291626930237,0.034323930740356445,100.0
81,0.291384220123291,92.18403100967407,0.035140395164489746,99.937504529953
82,0.27393123507499695,92.53125190734863,0.030920546501874924,100.0
83,0.2725760340690613,92.5000011920929,0.027567535638809204,99.98958706855774
84,0.2709260880947113,92.46528148651123,0.028342317789793015,99.979168176651
85,0.2768615186214447,92.25000143051147,0.028191085904836655,99.94791746139526
86,0.2672560214996338,92.44097471237183,0.02554270625114441,99.979168176651
87,0.2460547238588333,93.00000071525574,0.02287069335579872,99.98958706855774
88,0.2458488792181015,92.9722249507904,0.021619556471705437,99.979168176651
89,0.2516613006591797,93.07986497879028,0.020469654351472855,100.0
90,0.25344720482826233,92.66666769981384,0.019480466842651367,99.98958706855774
91,0.2497493326663971,92.86458492279053,0.01860113814473152,100.0
