,ts_inner_steps,ts_loss,ts_accuracy,ts_inner_loss,ts_inner_accuracy
0,1,0.3767385184764862,88.22996616363525,3.6182737350463867,5.199519172310829
1,1,0.38045647740364075,88.09534907341003,3.6343929767608643,4.956730827689171
2,1,0.3768611550331116,88.2532000541687,3.626288652420044,5.112980678677559
3,1,0.3820900321006775,88.18910121917725,3.618901252746582,5.014422908425331
4,1,0.3859334886074066,87.86778450012207,3.629779100418091,5.024038627743721
5,1,0.38316869735717773,88.15785050392151,3.6228725910186768,5.057692155241966
6,1,0.38016998767852783,88.12099099159241,3.6332051753997803,5.000000074505806
7,1,0.38352468609809875,87.95993328094482,3.6262731552124023,5.161057785153389
8,1,0.38774412870407104,87.86938786506653,3.625760078430176,4.915865510702133
9,1,0.36476242542266846,88.72515559196472,3.6271626949310303,5.112980678677559
10,3,0.25884801149368286,92.53044724464417,0.036451395601034164,99.6586561203003
11,3,0.2677558362483978,92.2451913356781,0.0359247662127018,99.67307448387146
12,3,0.2590073347091675,92.56810545921326,0.034333307296037674,99.70913529396057
13,3,0.2619751989841461,92.54887700080872,0.034789059311151505,99.7043251991272
14,3,0.25555333495140076,92.70512461662292,0.03537046164274216,99.6874988079071
15,3,0.26373472809791565,92.46794581413269,0.0382804237306118,99.62740540504456
16,3,0.26554134488105774,92.3854112625122,0.036917585879564285,99.64903593063354
17,3,0.2672719359397888,92.42547750473022,0.038605667650699615,99.58654046058655
18,3,0.2547215521335602,92.640221118927,0.03423011675477028,99.73077178001404
19,3,0.26559707522392273,92.3854112625122,0.03763623908162117,99.59134459495544
20,5,0.2492814064025879,92.92708039283752,0.018992135301232338,99.90865588188171
21,5,0.24098484218120575,93.08813810348511,0.017833642661571503,99.93269443511963
22,5,0.2512512803077698,92.71153211593628,0.017926085740327835,99.92307424545288
23,5,0.25097620487213135,92.72755980491638,0.01806720905005932,99.93269443511963
24,5,0.23987118899822235,93.08332800865173,0.016505364328622818,99.97596144676208
25,5,0.24804598093032837,92.75640845298767,0.01712891459465027,99.95913505554199
26,5,0.25056254863739014,92.76842474937439,0.017738357186317444,99.93749856948853
27,5,0.24465090036392212,92.95352101325989,0.017645394429564476,99.95192289352417
28,5,0.24071985483169556,93.13541054725647,0.016921784728765488,99.98077154159546
29,5,0.2454628348350525,92.85576343536377,0.017649343237280846,99.9471127986908
30,10,0.22639769315719604,93.41666102409363,0.00895238108932972,100.0
31,10,0.23486649990081787,93.11938881874084,0.009092862717807293,99.99759793281555
32,10,0.22714342176914215,93.4751570224762,0.008934298530220985,100.0
33,10,0.22928763926029205,93.36538314819336,0.009178610518574715,99.99038577079773
34,10,0.23725005984306335,93.07611584663391,0.00913243182003498,100.0
35,10,0.2274128496646881,93.44871640205383,0.00912905391305685,100.0
36,10,0.23010221123695374,93.30769181251526,0.009137824177742004,99.99759793281555
37,10,0.22857606410980225,93.37339401245117,0.009090806357562542,100.0
38,10,0.23072119057178497,93.32050681114197,0.00926664937287569,99.99518990516663
39,10,0.22915935516357422,93.36217641830444,0.009079469367861748,99.99278783798218
