,ts_inner_steps,ts_loss,ts_accuracy,ts_inner_loss,ts_inner_accuracy
0,1,0.6686118245124817,80.1018476486206,3.124582529067993,5.228365212678909
1,1,0.6681232452392578,80.34982085227966,3.1336042881011963,4.6394232660532
2,1,0.662132978439331,80.56996464729309,3.1338372230529785,4.747596010565758
3,1,0.6853293776512146,79.69635725021362,3.126317024230957,5.120192468166351
4,1,0.6655216813087463,80.33463954925537,3.1224441528320312,5.072115361690521
5,1,0.689281702041626,79.65460419654846,3.130451202392578,4.807692393660545
6,1,0.6832355260848999,79.894357919693,3.122147798538208,5.384615436196327
7,1,0.6714923977851868,80.21697998046875,3.1262338161468506,4.627403989434242
8,1,0.6724339127540588,80.20495772361755,3.136065721511841,4.771634563803673
9,1,0.6701575517654419,80.3510844707489,3.129823684692383,4.819711670279503
10,3,0.6563677787780762,80.67497611045837,0.005177064798772335,99.97596144676208
11,3,0.6617299318313599,80.61930537223816,0.0049423761665821075,100.0
12,3,0.6597452759742737,80.54908514022827,0.00499580567702651,100.0
13,3,0.6440846920013428,81.12411499023438,0.005106698721647263,100.0
14,3,0.6559579968452454,80.70217370986938,0.0047690533101558685,100.0
15,3,0.668599545955658,80.34982085227966,0.0046578096225857735,100.0
16,3,0.6555445790290833,80.88752627372742,0.004860637243837118,100.0
17,3,0.6488595604896545,80.93813061714172,0.004765261895954609,100.0
18,3,0.6421516537666321,81.043142080307,0.004913562908768654,99.98798370361328
19,3,0.6602924466133118,80.71862459182739,0.005071490537375212,99.98798370361328
20,5,0.6644551157951355,80.51555752754211,0.003567400621250272,100.0
21,5,0.6580850481987,80.69015741348267,0.0035066131968051195,100.0
22,5,0.6553184986114502,80.68445920944214,0.003602428827434778,100.0
23,5,0.6429007053375244,81.15510940551758,0.00342616462148726,100.0
24,5,0.654556393623352,80.72937726974487,0.003541055368259549,100.0
25,5,0.6387514472007751,81.24240636825562,0.003446464193984866,100.0
26,5,0.6418119072914124,81.10766410827637,0.003473497461527586,100.0
27,5,0.6446470022201538,81.08046650886536,0.0035985501017421484,100.0
28,5,0.6367506384849548,81.22026920318604,0.0034989495761692524,100.0
29,5,0.629950761795044,81.44989609718323,0.003530292073264718,100.0
30,10,0.639275848865509,81.16902709007263,0.0023100979160517454,100.0
31,10,0.6594239473342896,80.68636059761047,0.0023317020386457443,100.0
32,10,0.6542592644691467,80.83502054214478,0.0023348822724074125,100.0
33,10,0.626430332660675,81.65801763534546,0.0022951015271246433,100.0
34,10,0.641136884689331,81.16270303726196,0.002363041043281555,100.0
35,10,0.6408489346504211,81.27719759941101,0.002303617773577571,100.0
36,10,0.6283496618270874,81.55744075775146,0.0022810818627476692,100.0
37,10,0.6297280192375183,81.55744075775146,0.0022837526630610228,100.0
38,10,0.6387564539909363,81.42648935317993,0.002256987616419792,100.0
39,10,0.6428070068359375,81.08236193656921,0.0023448970168828964,100.0
