,vl_loss,vl_accuracy,vl_inner_loss,vl_inner_accuracy
0,0.4641580581665039,86.7222249507904,0.23814556002616882,99.50000047683716
1,0.33188849687576294,91.41666889190674,0.18503467738628387,99.70833659172058
2,0.2637963891029358,93.708336353302,0.1369326412677765,99.87500309944153
3,0.23270833492279053,94.27778124809265,0.11364441365003586,99.87500309944153
4,0.19758428633213043,95.63888907432556,0.09153155982494354,99.958336353302
5,0.1917838305234909,95.33333778381348,0.08718039840459824,99.70833659172058
6,0.1799013912677765,95.59722542762756,0.0778459906578064,99.62500333786011
7,0.16164818406105042,96.00000381469727,0.05808524787425995,99.75000023841858
8,0.1593915820121765,96.0277795791626,0.05082044005393982,99.91666674613953
9,0.15454615652561188,95.91667056083679,0.047531645745038986,99.79166984558105
10,0.14050792157649994,96.40278220176697,0.04263785481452942,99.6666669845581
11,0.18183282017707825,94.41666603088379,0.04893895983695984,99.33333396911621
12,0.13404661417007446,96.33333683013916,0.035860851407051086,99.79166984558105
13,0.14090284705162048,96.27777934074402,0.03839220479130745,99.45833683013916
14,0.1259276121854782,96.38888835906982,0.033312149345874786,99.50000047683716
15,0.11873757839202881,96.66666984558105,0.025509893894195557,99.83333349227905
16,0.12780317664146423,96.30555510520935,0.027834922075271606,99.79166984558105
17,0.11559843271970749,96.59722447395325,0.033907655626535416,99.50000047683716
18,0.10627660155296326,96.95833325386047,0.017136160284280777,100.0
19,0.14250308275222778,95.50000429153442,0.030674239620566368,99.6666669845581
20,0.12833011150360107,96.40278220176697,0.02546127885580063,99.58333373069763
21,0.10570399463176727,96.95833325386047,0.015876013785600662,99.91666674613953
22,0.10926154255867004,96.55556082725525,0.016252297908067703,99.79166984558105
23,0.10275392234325409,97.05556035041809,0.017584972083568573,99.70833659172058
24,0.13632987439632416,96.65278196334839,0.022832274436950684,99.45833683013916
25,0.09050548076629639,97.18055725097656,0.016325708478689194,99.75000023841858
26,0.09341205656528473,97.2361147403717,0.013641986064612865,99.83333349227905
27,0.14637471735477448,95.15277743339539,0.022828003391623497,99.45833683013916
28,0.10868783295154572,96.59722447395325,0.014114243909716606,99.83333349227905
29,0.09740345180034637,96.81944847106934,0.01305108517408371,99.87500309944153
30,0.10183960199356079,96.95833325386047,0.016415968537330627,99.62500333786011
