,ts_inner_steps,ts_loss,ts_accuracy,ts_inner_loss,ts_inner_accuracy
0,1,0.06894687563180923,97.72756099700928,1.7267389297485352,20.278845727443695
1,1,0.06809790432453156,97.68909811973572,1.745378851890564,19.923077523708344
2,1,0.07620026171207428,97.47435450553894,1.7570780515670776,19.288460910320282
3,1,0.07609543949365616,97.49038219451904,1.74107825756073,19.826923310756683
4,1,0.07258892804384232,97.64743447303772,1.740871787071228,19.894230365753174
5,1,0.06992469727993011,97.63140678405762,1.7530521154403687,19.682691991329193
6,1,0.07038941979408264,97.5705087184906,1.7447725534439087,20.326922833919525
7,1,0.07226033508777618,97.5865364074707,1.7406818866729736,20.326922833919525
8,1,0.07441515475511551,97.49358892440796,1.7505898475646973,19.817307591438293
9,1,0.06834568828344345,97.759610414505,1.7355319261550903,19.932691752910614
10,3,0.06875583529472351,97.8173017501831,0.0045321942307055,99.95192289352417
11,3,0.06769417226314545,97.94871211051941,0.0039274441078305244,99.93269443511963
12,3,0.0639275535941124,98.02243113517761,0.00399389723315835,99.97115135192871
13,3,0.07093602418899536,97.78525233268738,0.005017881281673908,99.9423086643219
14,3,0.07072902470827103,97.80128002166748,0.0035442737862467766,100.0
15,3,0.07167623937129974,97.78204560279846,0.005623138044029474,99.84615445137024
16,3,0.0612989142537117,98.16986918449402,0.004971861839294434,99.92307424545288
17,3,0.06901104748249054,97.79486656188965,0.005374889355152845,99.91346001625061
18,3,0.06616915017366409,97.83653616905212,0.005013998597860336,99.91346001625061
19,3,0.06578044593334198,98.01281690597534,0.0053881388157606125,99.90384578704834
20,5,0.057448338717222214,98.25960993766785,0.0021878776606172323,100.0
21,5,0.06549300998449326,98.01602363586426,0.0038419493939727545,99.96153712272644
22,5,0.06090454384684563,98.0512797832489,0.0021218755282461643,100.0
23,5,0.06638723611831665,97.87499904632568,0.0035230552311986685,99.95192289352417
24,5,0.06598970293998718,97.83012270927429,0.0020462789107114077,100.0
25,5,0.05958084389567375,98.12179207801819,0.002777506597340107,99.98077154159546
26,5,0.06156860291957855,98.07050824165344,0.0021092863753437996,100.0
27,5,0.0575721301138401,98.0352520942688,0.002060736995190382,100.0
28,5,0.06169010326266289,98.01281690597534,0.002209553960710764,99.99038577079773
29,5,0.061284489929676056,98.08012247085571,0.002261693589389324,99.99038577079773
30,10,0.055148039013147354,98.22756052017212,0.0013667921302840114,100.0
31,10,0.06310881674289703,97.93909788131714,0.0013785535702481866,100.0
32,10,0.057822708040475845,98.25960993766785,0.0013390649110078812,100.0
33,10,0.054429616779088974,98.30448627471924,0.001348573248833418,100.0
34,10,0.06159898638725281,98.12179207801819,0.0013851088006049395,100.0
35,10,0.062349170446395874,97.96473979949951,0.0014125461457297206,100.0
36,10,0.057781849056482315,98.08653593063354,0.0013768974458798766,100.0
37,10,0.057599302381277084,98.17627668380737,0.001381626003421843,100.0
38,10,0.05517992749810219,98.30127954483032,0.0013736751861870289,100.0
39,10,0.059356044977903366,98.08012247085571,0.0013009874382987618,100.0
