,ts_inner_steps,ts_loss,ts_accuracy,ts_inner_loss,ts_inner_accuracy
0,1,0.3335139751434326,89.41548466682434,1.6301178932189941,20.336538553237915
1,1,0.3444497883319855,88.7930154800415,1.630663514137268,20.913460850715637
2,1,0.3479763865470886,88.52479457855225,1.6325509548187256,20.865385234355927
3,1,0.344990998506546,88.75252604484558,1.6302701234817505,21.53846174478531
4,1,0.3396020531654358,89.02580738067627,1.6403536796569824,19.23076957464218
5,1,0.3216836750507355,89.92661833763123,1.6334532499313354,20.721153914928436
6,1,0.33877772092819214,88.90435099601746,1.637807011604309,20.000000298023224
7,1,0.34779658913612366,88.73481750488281,1.641862154006958,18.46153885126114
8,1,0.33752888441085815,89.06882405281067,1.6463218927383423,19.855768978595734
9,1,0.3587801456451416,88.30212354660034,1.6349185705184937,21.6826930642128
10,3,0.270863801240921,92.36335754394531,0.021995721384882927,99.66346025466919
11,3,0.2692452371120453,92.06730723381042,0.01977016031742096,99.75961446762085
12,3,0.259263277053833,93.02631616592407,0.02149982750415802,99.71153736114502
13,3,0.2630995213985443,92.33299493789673,0.019771946594119072,99.71153736114502
14,3,0.2663559317588806,92.34311580657959,0.024039415642619133,99.61538314819336
15,3,0.25686538219451904,92.75809526443481,0.024676915258169174,99.71153736114502
16,3,0.25658562779426575,92.69989728927612,0.019975025206804276,99.71153736114502
17,3,0.2550535202026367,92.62904524803162,0.02163178101181984,99.71153736114502
18,3,0.25854191184043884,92.85171627998352,0.02087385393679142,99.5192289352417
19,3,0.24657051265239716,92.86943078041077,0.01859717257320881,99.75961446762085
20,5,0.2345549315214157,93.11993718147278,0.0079976050183177,100.0
21,5,0.2430899441242218,92.8744912147522,0.008472548797726631,100.0
22,5,0.23834195733070374,92.95799136161804,0.008211859501898289,100.0
23,5,0.2585587203502655,92.17104911804199,0.00830232072621584,100.0
24,5,0.23317058384418488,93.34766864776611,0.009578630328178406,99.95192289352417
25,5,0.2404879778623581,93.05161833763123,0.009333239868283272,99.95192289352417
26,5,0.242311030626297,93.0465579032898,0.00890523474663496,100.0
27,5,0.22923597693443298,93.4640645980835,0.00834470335394144,100.0
28,5,0.25064557790756226,92.46204495429993,0.009779195301234722,99.95192289352417
29,5,0.2345646321773529,93.0465579032898,0.00808765646070242,100.0
30,10,0.23560483753681183,92.88208484649658,0.004583851434290409,100.0
31,10,0.23306991159915924,93.10222268104553,0.004619855433702469,100.0
32,10,0.216618612408638,93.51720213890076,0.004538088571280241,100.0
33,10,0.2354360669851303,92.97064542770386,0.0045494320802390575,100.0
34,10,0.23991155624389648,92.70495772361755,0.004630609881132841,100.0
35,10,0.22894452512264252,93.1831955909729,0.004565102513879538,100.0
36,10,0.2239215224981308,93.30212473869324,0.004611643962562084,100.0
37,10,0.21010902523994446,94.06882524490356,0.00458484934642911,100.0
38,10,0.21907086670398712,93.48683953285217,0.004543192684650421,100.0
39,10,0.22108203172683716,93.46153736114502,0.004582199268043041,100.0
